State,Year,0 to 11,12 to 17,Male,Female,Unknown Gender,White,Black,Amer. Indian/Alaskan Native,Asian/Nat. Hawaiian/Pac Isl,Unknown Race,Pattern
IA,1984,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.18455482923271008,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1985,-0.34596717777600594,-0.4708889865001512,-0.5073668258391131,-0.014718253531496415,-0.10510389060631,-0.3024272035520275,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1986,-0.34596717777600594,-0.4071764400519622,-0.4179690187822322,-0.3236324023649727,-0.10510389060631,-0.1452640377929376,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1987,-0.34596717777600594,-0.5133640174656106,-0.5520657293675535,-0.014718253531496415,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1988,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1989,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1990,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1992,-0.34596717777600594,-0.4708889865001512,-0.5073668258391131,-0.014718253531496415,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1993,-0.34596717777600594,-0.23727631619012485,-0.26152285643269074,-0.014718253531496415,-0.10510389060631,-0.06668245491339263,-0.45172366108771317,2.625141827834342,-0.2264911699210134,-0.17441905007072317,0
IA,1994,-0.34596717777600594,-0.2797513471555842,-0.30622175996113116,-0.014718253531496415,-0.10510389060631,0.011899127966152351,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1995,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1996,-0.34596717777600594,-0.4071764400519622,-0.4179690187822322,-0.3236324023649727,-0.10510389060631,-0.2631364121122551,-0.4921692531807878,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,0
IA,1997,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,1998,-0.34596717777600594,-0.36470140908650284,-0.3732701152537918,-0.3236324023649727,-0.10510389060631,-0.1452640377929376,-0.573060437366937,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,0
IA,1999,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2000,-0.34596717777600594,-0.4921265019828809,-0.5073668258391131,-0.3236324023649727,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2001,-0.34596717777600594,-0.4708889865001512,-0.4850173740748928,-0.3236324023649727,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2002,-0.34596717777600594,-0.3434638936037732,-0.4179690187822322,0.6031100441354562,-0.10510389060631,-0.1452640377929376,-0.4921692531807878,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2003,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2004,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.18455482923271008,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2005,-0.34596717777600594,-0.4921265019828809,-0.5520657293675535,0.29419589530197987,-0.10510389060631,-0.3810087864315725,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2006,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2007,-0.34596717777600594,-0.4921265019828809,-0.5073668258391131,-0.3236324023649727,-0.10510389060631,-0.3810087864315725,-0.5326148452738624,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2008,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.3024272035520275,-0.4921692531807878,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2009,-0.34596717777600594,-0.4921265019828809,-0.5073668258391131,-0.3236324023649727,-0.10510389060631,-0.420299577871345,-0.5326148452738624,-0.3365566445941464,0.27725167572547926,-0.17441905007072317,0
IA,2010,-0.34596717777600594,-0.42841395553469186,-0.4179690187822322,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.5326148452738624,1.1442925916200979,-0.2264911699210134,0.5785104663102237,0
IA,2011,-0.34596717777600594,-0.5346015329483402,-0.5520657293675535,-0.3236324023649727,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2012,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2013,-0.34596717777600594,-0.5133640174656106,-0.5520657293675535,-0.014718253531496415,-0.10510389060631,-0.3810087864315725,-0.573060437366937,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2014,-0.34596717777600594,-0.4708889865001512,-0.4626679223106726,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.4921692531807878,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2015,-0.34596717777600594,-0.36470140908650284,-0.35092066348957157,-0.632546551198449,-0.10510389060631,-0.22384562067248256,-0.45172366108771317,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2016,-0.34596717777600594,-0.3434638936037732,-0.32857121172535136,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.24949570062233994,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
IA,2017,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.41127806899463853,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1980,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1981,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1982,-0.34596717777600594,-0.44965147101742153,-0.4403184705464524,-0.632546551198449,-0.10510389060631,-0.22384562067248256,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1983,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1984,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1985,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1986,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1987,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1988,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1989,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1990,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1991,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1992,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1993,-0.34596717777600594,-0.4708889865001512,-0.4850173740748928,-0.3236324023649727,-0.10510389060631,-0.2631364121122551,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1994,-0.34596717777600594,-0.4071764400519622,-0.395619567018012,-0.632546551198449,-0.10510389060631,-0.1452640377929376,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1995,-0.34596717777600594,-0.36470140908650284,-0.35092066348957157,-0.632546551198449,-0.10510389060631,-0.06668245491339263,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1996,-0.34596717777600594,-0.5133640174656106,-0.5297162776033333,-0.3236324023649727,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1997,-0.34596717777600594,-0.42841395553469186,-0.4403184705464524,-0.3236324023649727,-0.10510389060631,-0.18455482923271008,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1998,-0.34596717777600594,-0.3859389245692325,-0.395619567018012,-0.3236324023649727,-0.10510389060631,-0.1059732463531651,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,1999,-0.34596717777600594,-0.5133640174656106,-0.5297162776033333,-0.3236324023649727,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,2000,-0.34596717777600594,-0.5133640174656106,-0.5073668258391131,-0.632546551198449,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,2001,-0.34596717777600594,-0.5346015329483402,-0.5297162776033333,-0.632546551198449,-0.10510389060631,-0.3810087864315725,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,2002,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,2003,-0.34596717777600594,-0.5133640174656106,-0.5297162776033333,-0.3236324023649727,-0.10510389060631,-0.3417179949918,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,2004,-0.34596717777600594,-0.5558390484310699,-0.5520657293675535,-0.632546551198449,-0.10510389060631,-0.420299577871345,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
ID,2005,-0.34596717777600594,-0.4921265019828809,-0.4850173740748928,-0.632546551198449,-0.10510389060631,-0.3024272035520275,-0.6135060294600118,-0.3365566445941464,-0.2264911699210134,-0.17441905007072317,0
